Data,Categoria,CONSUMO,CONSUMIDORES,Tipo_consumidor
2007-07-01,Residencial,0.0,0,LIVRE
2007-07-01,SHV,1598145,77,LIVRE
2007-08-01,CHV,16917071,60295467,CATIVO
2007-08-01,Comercial,4407561.0,4479755.0,CATIVO
2007-08-01,Industrial,6269518.0,518336.0,CATIVO
2007-08-01,Outros,4283971.0,3876450.0,CATIVO
2007-08-01,Residencial,7344516.0,51420926.0,CATIVO
2007-08-01,SHV,3829102,13647983,CATIVO
2007-08-01,CHV,7100402,1126,LIVRE
2007-08-01,Comercial,112664.0,154,LIVRE
2007-08-01,Industrial,8590485.0,931,LIVRE
2007-08-01,Outros,172418.0,41,LIVRE
2007-08-01,Residencial,0.0,0,LIVRE
2007-08-01,SHV,1606827,77,LIVRE
2007-09-01,CHV,17532504,60452089,CATIVO
2007-09-01,Comercial,4642086.0,4487038.0,CATIVO
2007-09-01,Industrial,6339584.0,519630.0,CATIVO
2007-09-01,Outros,4456127.0,3926603.0,CATIVO
2007-09-01,Residencial,7449312.0,51518818.0,CATIVO
2007-09-01,SHV,3820381,13702581,CATIVO
2007-09-01,CHV,7090601,1136,LIVRE
2007-09-01,Comercial,145097.0,155,LIVRE
2007-09-01,Industrial,8526694.0,940,LIVRE
2007-09-01,Outros,176836.0,41,LIVRE
2007-09-01,Residencial,0.0,0,LIVRE
2007-09-01,SHV,1559970,78,LIVRE
2007-10-01,CHV,17586358,60704431,CATIVO
2007-10-01,Comercial,4742935.0,4504550.0,CATIVO
2007-10-01,Industrial,6361198.0,522678.0,CATIVO
2007-10-01,Outros,4619659.0,3940675.0,CATIVO
2007-10-01,Residencial,7511776.0,51736528.0,CATIVO
2007-10-01,SHV,4013835,13769783,CATIVO
2007-10-01,CHV,7101858,1123,LIVRE
2007-10-01,Comercial,138877.0,150,LIVRE
2007-10-01,Industrial,8590881.0,932,LIVRE
2007-10-01,Outros,170409.0,41,LIVRE
2007-10-01,Residencial,0.0,0,LIVRE
2007-10-01,SHV,1616558,77,LIVRE
2007-11-01,CHV,17961397,60877777,CATIVO
2007-11-01,Comercial,4958240.0,4519124.0,CATIVO
2007-11-01,Industrial,6402820.0,523469.0,CATIVO
2007-11-01,Outros,4579985.0,3956733.0,CATIVO
2007-11-01,Residencial,7768281.0,51878451.0,CATIVO
2007-11-01,SHV,4120308,13816280,CATIVO
2007-11-01,CHV,7194797,1139,LIVRE
2007-11-01,Comercial,147401.0,158,LIVRE
2007-11-01,Industrial,8622324.0,939,LIVRE
2007-11-01,Outros,175440.0,42,LIVRE
2007-11-01,Residencial,0.0,0,LIVRE
2007-11-01,SHV,1563923,78,LIVRE
2007-12-01,CHV,17710605,61081716,CATIVO
2007-12-01,Comercial,5009245.0,4528687.0,CATIVO
2007-12-01,Industrial,6350357.0,524589.0,CATIVO
2007-12-01,Outros,4461797.0,3970985.0,CATIVO
2007-12-01,Residencial,7618124.0,52057455.0,CATIVO
2007-12-01,SHV,4134549,13873853,CATIVO
2007-12-01,CHV,7056524,1130,LIVRE
2007-12-01,Comercial,152417.0,156,LIVRE
2007-12-01,Industrial,8542266.0,933,LIVRE
2007-12-01,Outros,170720.0,41,LIVRE
2007-12-01,Residencial,0.0,0,LIVRE
2007-12-01,SHV,1596175,77,LIVRE
2008-01-01,CHV,17837099,61345496,CATIVO
2008-01-01,Comercial,5073996.846,4559039.0,CATIVO
2008-01-01,Industrial,5906222.408,527073.0,CATIVO
2008-01-01,Outros,4522434.308,3973885.0,CATIVO
2008-01-01,Residencial,8134240.673,52285499.0,CATIVO
2008-01-01,SHV,4082882.235,13934273,CATIVO
2008-01-01,CHV,6623138,1168,LIVRE
2008-01-01,Comercial,153525.0,152,LIVRE
2008-01-01,Industrial,7887126.0,956,LIVRE
2008-01-01,Outros,178401.0,60,LIVRE
2008-01-01,Residencial,0.0,0,LIVRE
2008-01-01,SHV,1470945,64,LIVRE
2008-02-01,CHV,18361596,61788438,CATIVO
2008-02-01,Comercial,5041960.48,4595055.0,CATIVO
2008-02-01,Industrial,6522654.442,530333.0,CATIVO
2008-02-01,Outros,4438284.723,3993881.0,CATIVO
2008-02-01,Residencial,7958717.008,52669169.0,CATIVO
2008-02-01,SHV,3954811.653,14007169,CATIVO
2008-02-01,CHV,6248279,1146,LIVRE
2008-02-01,Comercial,148044.0,153,LIVRE
2008-02-01,Industrial,7443966.0,934,LIVRE
2008-02-01,Outros,177314.0,59,LIVRE
2008-02-01,Residencial,0.0,0,LIVRE
2008-02-01,SHV,1418990,62,LIVRE
2008-03-01,CHV,18021924,62048274,CATIVO
2008-03-01,Comercial,5094734.135,4606847.0,CATIVO
2008-03-01,Industrial,6532501.989,533513.0,CATIVO
2008-03-01,Outros,4354675.823,3991870.0,CATIVO
2008-03-01,Residencial,7693600.865,52916044.0,CATIVO
2008-03-01,SHV,4004979.812,14058298,CATIVO
2008-03-01,CHV,6830379,1148,LIVRE
2008-03-01,Comercial,147522.0,156,LIVRE
2008-03-01,Industrial,8122056.0,933,LIVRE
2008-03-01,Outros,173624.0,59,LIVRE
2008-03-01,Residencial,0.0,0,LIVRE
2008-03-01,SHV,1514801,62,LIVRE
2008-04-01,CHV,18136213,62178712,CATIVO
2008-04-01,Comercial,5056655.057,4612506.0,CATIVO
2008-04-01,Industrial,6600691.645,534883.0,CATIVO
2008-04-01,Outros,4287194.478,3993908.0,CATIVO
2008-04-01,Residencial,7754681.104,53037415.0,CATIVO
2008-04-01,SHV,3901338.284,14109218,CATIVO
2008-04-01,CHV,6660923,1155,LIVRE
2008-04-01,Comercial,149447.0,155,LIVRE
2008-04-01,Industrial,7924357.0,941,LIVRE
2008-04-01,Outros,179630.0,59,LIVRE
2008-04-01,Residencial,0.0,0,LIVRE
2008-04-01,SHV,1472638,63,LIVRE
2008-05-01,CHV,18204585,62340126,CATIVO
2008-05-01,Comercial,4945200.796,4627675.0,CATIVO
2008-05-01,Industrial,6708795.051,534626.0,CATIVO
2008-05-01,Outros,4306817.835,3980779.0,CATIVO
2008-05-01,Residencial,7933880.683,53197046.0,CATIVO
2008-05-01,SHV,3984912.365,14155618,CATIVO
2008-05-01,CHV,6725437,1163,LIVRE
2008-05-01,Comercial,145316.0,161,LIVRE
2008-05-01,Industrial,8082628.0,943,LIVRE
2008-05-01,Outros,177325.0,59,LIVRE
2008-05-01,Residencial,0.0,0,LIVRE
2008-05-01,SHV,1500607,63,LIVRE
2008-06-01,CHV,17743134,62206021,CATIVO
2008-06-01,Comercial,4692351.199,4602486.0,CATIVO
2008-06-01,Industrial,6657508.024,530902.0,CATIVO
2008-06-01,Outros,4334442.174,4014544.0,CATIVO
2008-06-01,Residencial,7621230.414,53058089.0,CATIVO
2008-06-01,SHV,3946351.8109999998,14188358,CATIVO
2008-06-01,CHV,6777876,1165,LIVRE
2008-06-01,Comercial,136840.0,158,LIVRE
2008-06-01,Industrial,8123012.0,948,LIVRE
2008-06-01,Outros,177604.0,59,LIVRE
2008-06-01,Residencial,0.0,0,LIVRE
2008-06-01,SHV,1501898,64,LIVRE
2008-07-01,CHV,17874162,62389390,CATIVO
2008-07-01,Comercial,4653819.74,4616386.0,CATIVO
2008-07-01,Industrial,6889225.378,531567.0,CATIVO
2008-07-01,Outros,4377974.71,4039242.0,CATIVO
2008-07-01,Residencial,7653505.215,53202195.0,CATIVO
2008-07-01,SHV,4004733.043,14233760,CATIVO
2008-07-01,CHV,6943454,1165,LIVRE
2008-07-01,Comercial,136759.0,161,LIVRE
2008-07-01,Industrial,8265044.0,945,LIVRE
2008-07-01,Outros,173762.0,59,LIVRE
2008-07-01,Residencial,0.0,0,LIVRE
2008-07-01,SHV,1543337,63,LIVRE
2008-08-01,CHV,18535081,62596769,CATIVO
2008-08-01,Comercial,4840684.672,4612374.0,CATIVO
2008-08-01,Industrial,7087235.963,524679.0,CATIVO
2008-08-01,Outros,4558757.399,4045605.0,CATIVO
2008-08-01,Residencial,7880631.602,53414111.0,CATIVO
2008-08-01,SHV,4124575.636,14292545,CATIVO
2008-08-01,CHV,7011410,1162,LIVRE
2008-08-01,Comercial,143378.0,165,LIVRE
2008-08-01,Industrial,8324554.0,939,LIVRE
2008-08-01,Outros,177933.0,58,LIVRE
2008-08-01,Residencial,0.0,0,LIVRE
2008-08-01,SHV,1523630,62,LIVRE
2008-09-01,CHV,18553167,62801341,CATIVO
2008-09-01,Comercial,4961563.982,4630915.0,CATIVO
2008-09-01,Industrial,7096965.195,524456.0,CATIVO
2008-09-01,Outros,4687472.61,3997057.0,CATIVO
2008-09-01,Residencial,7815707.904,53648913.0,CATIVO
2008-09-01,SHV,4259080.691,14354124,CATIVO
2008-09-01,CHV,6836719,1154,LIVRE
2008-09-01,Comercial,142856.0,166,LIVRE
2008-09-01,Industrial,8083109.0,930,LIVRE
2008-09-01,Outros,176134.0,58,LIVRE
2008-09-01,Residencial,0.0,0,LIVRE
2008-09-01,SHV,1477047,60,LIVRE
2008-10-01,CHV,18953476,63036950,CATIVO
2008-10-01,Comercial,5112907.142,4636308.0,CATIVO
2008-10-01,Industrial,7173045.336,525971.0,CATIVO
2008-10-01,Outros,4731608.103,4012175.0,CATIVO
2008-10-01,Residencial,8119784.796,53862496.0,CATIVO
2008-10-01,SHV,4371173.377,14415030,CATIVO
2008-10-01,CHV,6884075,1153,LIVRE
2008-10-01,Comercial,147806.0,165,LIVRE
2008-10-01,Industrial,8213140.0,930,LIVRE
2008-10-01,Outros,174370.0,58,LIVRE
2008-10-01,Residencial,0.0,0,LIVRE
2008-10-01,SHV,1557309,60,LIVRE
2008-11-01,CHV,19134262,63082334,CATIVO
2008-11-01,Comercial,5353652.593,4635413.0,CATIVO
2008-11-01,Industrial,6929263.085,526302.0,CATIVO
2008-11-01,Outros,4721666.73,4017872.0,CATIVO
2008-11-01,Residencial,8237719.125,53902747.0,CATIVO
2008-11-01,SHV,4428863.533,14476695,CATIVO
2008-11-01,CHV,6608612,1153,LIVRE
2008-11-01,Comercial,147843.0,163,LIVRE
2008-11-01,Industrial,7843785.0,932,LIVRE
2008-11-01,Outros,178247.0,58,LIVRE
2008-11-01,Residencial,0.0,0,LIVRE
2008-11-01,SHV,1470614,60,LIVRE
2008-12-01,CHV,18175448,63366101,CATIVO
2008-12-01,Comercial,5235566.721,4634625.0,CATIVO
2008-12-01,Industrial,6335227.88,528041.0,CATIVO
2008-12-01,Outros,4639918.501,4046556.0,CATIVO
2008-12-01,Residencial,7942689.348,54156879.0,CATIVO
2008-12-01,SHV,4396527.45,14576859,CATIVO
2008-12-01,CHV,5815673,1140,LIVRE
2008-12-01,Comercial,150471.0,166,LIVRE
2008-12-01,Industrial,7081945.0,916,LIVRE
2008-12-01,Outros,173460.0,58,LIVRE
2008-12-01,Residencial,0.0,0,LIVRE
2008-12-01,SHV,1487878,60,LIVRE
2009-01-01,CHV,18001058.2,63514515,CATIVO
2009-01-01,Comercial,5210266.0,4663786.0,CATIVO
2009-01-01,Industrial,5425558.0,527111.0,CATIVO
2009-01-01,Outros,4592400.2,4064995.0,CATIVO
2009-01-01,Residencial,8604549.0,54258623.0,CATIVO
2009-01-01,SHV,4227546,14625124,CATIVO
2009-01-01,CHV,5343359.6,1148,LIVRE
2009-01-01,Comercial,157481.0,171,LIVRE
2009-01-01,Industrial,6498361.6,919,LIVRE
2009-01-01,Outros,178046.0,58,LIVRE
2009-01-01,Residencial,0.0,0,LIVRE
2009-01-01,SHV,1458967,57,LIVRE
2009-02-01,CHV,18284481.01,63489402,CATIVO
2009-02-01,Comercial,5288222.0,4667688.0,CATIVO
2009-02-01,Industrial,6050193.0,524536.0,CATIVO
2009-02-01,Outros,4390410.01,4027299.0,CATIVO
2009-02-01,Residencial,8149451.0,54269879.0,CATIVO
2009-02-01,SHV,3971324,14663426,CATIVO
2009-02-01,CHV,5307814.7,1197,LIVRE
2009-02-01,Comercial,154295.0,210,LIVRE
2009-02-01,Industrial,6287149.7,929,LIVRE
2009-02-01,Outros,175422.0,58,LIVRE
2009-02-01,Residencial,0.0,0,LIVRE
2009-02-01,SHV,1292277,56,LIVRE
2009-03-01,CHV,19088815.01,64007678,CATIVO
2009-03-01,Comercial,5541801.0,4710462.0,CATIVO
2009-03-01,Industrial,6315383.0,528746.0,CATIVO
2009-03-01,Outros,4561840.01,4137524.0,CATIVO
2009-03-01,Residencial,8489683.0,54630946.0,CATIVO
2009-03-01,SHV,4019271,14752040,CATIVO
2009-03-01,CHV,5615441.5,1138,LIVRE
2009-03-01,Comercial,156526.0,175,LIVRE
2009-03-01,Industrial,6734099.5,905,LIVRE
2009-03-01,Outros,178417.0,58,LIVRE
2009-03-01,Residencial,0.0,0,LIVRE
2009-03-01,SHV,1425667,56,LIVRE
2009-04-01,CHV,19022143.5,64072400,CATIVO
2009-04-01,Comercial,5527885.0,4721739.0,CATIVO
2009-04-01,Industrial,6345815.0,529127.0,CATIVO
2009-04-01,Outros,4493713.5,4109662.0,CATIVO
2009-04-01,Residencial,8472103.0,54711872.0,CATIVO
2009-04-01,SHV,4110677,14790467,CATIVO
2009-04-01,CHV,5793775.3,1132,LIVRE
2009-04-01,Comercial,157675.0,170,LIVRE
2009-04-01,Industrial,6853781.3,904,LIVRE
2009-04-01,Outros,191820.0,58,LIVRE
2009-04-01,Residencial,0.0,0,LIVRE
2009-04-01,SHV,1383142,56,LIVRE
2009-05-01,CHV,18144786.3,64188620,CATIVO
2009-05-01,Comercial,5092605.0,4725694.0,CATIVO
2009-05-01,Industrial,6160979.0,528708.0,CATIVO
2009-05-01,Outros,4349832.3,4119965.0,CATIVO
2009-05-01,Residencial,8188290.0,54814253.0,CATIVO
2009-05-01,SHV,4055957,14826506,CATIVO
2009-05-01,CHV,5687301.6,1148,LIVRE
2009-05-01,Comercial,154912.0,182,LIVRE
2009-05-01,Industrial,6815401.6,908,LIVRE
2009-05-01,Outros,183433.0,58,LIVRE
2009-05-01,Residencial,0.0,0,LIVRE
2009-05-01,SHV,1441470,56,LIVRE
2009-06-01,CHV,17873024.45,64309815,CATIVO
2009-06-01,Comercial,4884543.0,4732385.0,CATIVO
2009-06-01,Industrial,6351429.0,529911.0,CATIVO
2009-06-01,Outros,4375218.45,4115927.0,CATIVO
2009-06-01,Residencial,7909210.0,54931592.0,CATIVO
2009-06-01,SHV,4038604,14915598,CATIVO
2009-06-01,CHV,5725826.5,1139,LIVRE
2009-06-01,Comercial,146893.0,176,LIVRE
2009-06-01,Industrial,6865361.5,905,LIVRE
2009-06-01,Outros,182431.0,58,LIVRE
2009-06-01,Residencial,0.0,0,LIVRE
2009-06-01,SHV,1435794,55,LIVRE
2009-07-01,CHV,18059618.23,64623574,CATIVO
2009-07-01,Comercial,4856250.0,4747510.0,CATIVO
2009-07-01,Industrial,6422534.0,531667.0,CATIVO
2009-07-01,Outros,4429305.23,4184537.0,CATIVO
2009-07-01,Residencial,8104995.0,55159860.0,CATIVO
2009-07-01,SHV,4101556,14961735,CATIVO
2009-07-01,CHV,5984320,1134,LIVRE
2009-07-01,Comercial,140593.0,173,LIVRE
2009-07-01,Industrial,7188239.0,903,LIVRE
2009-07-01,Outros,183159.0,58,LIVRE
2009-07-01,Residencial,0.0,0,LIVRE
2009-07-01,SHV,1458503,56,LIVRE
2009-08-01,CHV,18479906.5,64688751,CATIVO
2009-08-01,Comercial,4980653.0,4746728.0,CATIVO
2009-08-01,Industrial,6592489.0,531672.0,CATIVO
2009-08-01,Outros,4483850.5,4172828.0,CATIVO
2009-08-01,Residencial,8402964.0,55237523.0,CATIVO
2009-08-01,SHV,4274346,15041166,CATIVO
2009-08-01,CHV,6206132.1,1142,LIVRE
2009-08-01,Comercial,148431.0,176,LIVRE
2009-08-01,Industrial,7468962.1,908,LIVRE
2009-08-01,Outros,184856.0,58,LIVRE
2009-08-01,Residencial,0.0,0,LIVRE
2009-08-01,SHV,1495488,56,LIVRE
2009-09-01,CHV,18710781.71,64906206,CATIVO
2009-09-01,Comercial,5152330.0,4760516.0,CATIVO
2009-09-01,Industrial,6676360.0,534164.0,CATIVO
2009-09-01,Outros,4584856.71,4169022.0,CATIVO
2009-09-01,Residencial,8416801.0,55442504.0,CATIVO
2009-09-01,SHV,4374171,15150066,CATIVO
2009-09-01,CHV,6335105.1,1147,LIVRE
2009-09-01,Comercial,151692.0,176,LIVRE
2009-09-01,Industrial,7550966.1,913,LIVRE
2009-09-01,Outros,183660.0,58,LIVRE
2009-09-01,Residencial,0.0,0,LIVRE
2009-09-01,SHV,1445428,57,LIVRE
2009-10-01,CHV,19047676.74,65147298,CATIVO
2009-10-01,Comercial,5337779.0,4772412.0,CATIVO
2009-10-01,Industrial,6839879.0,535003.0,CATIVO
2009-10-01,Outros,4669656.74,4242107.0,CATIVO
2009-10-01,Residencial,8525741.0,55597776.0,CATIVO
2009-10-01,SHV,4535545,15180360,CATIVO
2009-10-01,CHV,6456259.4,1157,LIVRE
2009-10-01,Comercial,155398.0,177,LIVRE
2009-10-01,Industrial,7711871.4,922,LIVRE
2009-10-01,Outros,179208.0,58,LIVRE
2009-10-01,Residencial,0.0,0,LIVRE
2009-10-01,SHV,1490668,58,LIVRE
2009-11-01,CHV,19307240.6,65288735,CATIVO
2009-11-01,Comercial,5601916.0,4782761.0,CATIVO
2009-11-01,Industrial,6802325.0,536166.0,CATIVO
2009-11-01,Outros,4616046.6,4234298.0,CATIVO
2009-11-01,Residencial,8635752.0,55735510.0,CATIVO
2009-11-01,SHV,4609820,15295970,CATIVO
2009-11-01,CHV,6471338.600000001,1164,LIVRE
2009-11-01,Comercial,161840.0,177,LIVRE
2009-11-01,Industrial,7612878.6,929,LIVRE
2009-11-01,Outros,186062.0,58,LIVRE
2009-11-01,Residencial,0.0,0,LIVRE
2009-11-01,SHV,1457313,59,LIVRE
2009-12-01,CHV,19812343.6,65527345,CATIVO
2009-12-01,Comercial,5923502.0,4794306.0,CATIVO
2009-12-01,Industrial,6852869.0,535647.0,CATIVO
2009-12-01,Outros,4737653.6,4247989.0,CATIVO
2009-12-01,Residencial,8876631.0,55949403.0,CATIVO
2009-12-01,SHV,4678389,15360940,CATIVO
2009-12-01,CHV,6221067.100000001,1199,LIVRE
2009-12-01,Comercial,171074.0,180,LIVRE
2009-12-01,Industrial,7375776.1,961,LIVRE
2009-12-01,Outros,185689.0,58,LIVRE
2009-12-01,Residencial,0.0,0,LIVRE
2009-12-01,SHV,1475244,61,LIVRE
2010-01-01,CHV,19364438.723,65741576,CATIVO
2010-01-01,Comercial,5666554.0,4804222.0,CATIVO
2010-01-01,Industrial,5910982.0,538345.0,CATIVO
2010-01-01,Outros,4678269.829,4287277.0,CATIVO
2010-01-01,Residencial,9235076.0,56111732.0,CATIVO
2010-01-01,SHV,4423998.106000001,15433451,CATIVO
2010-01-01,CHV,6190730.884,1192,LIVRE
2010-01-01,Comercial,184097.592,226,LIVRE
2010-01-01,Industrial,7513565.292,926,LIVRE
2010-01-01,Outros,171916.0,40,LIVRE
2010-01-01,Residencial,0.0,0,LIVRE
2010-01-01,SHV,1561105,67,LIVRE
2010-02-01,CHV,19704751,65828691,CATIVO
2010-02-01,Comercial,5695536.0,4794597.0,CATIVO
2010-02-01,Industrial,6404362.0,533745.0,CATIVO
2010-02-01,Outros,4687868.748,4275710.0,CATIVO
2010-02-01,Residencial,8912339.0,56224639.0,CATIVO
2010-02-01,SHV,4291367.748,15493879,CATIVO
2010-02-01,CHV,6458765,1247,LIVRE
2010-02-01,Comercial,189593.0,235,LIVRE
2010-02-01,Industrial,7673158.0,969,LIVRE
2010-02-01,Outros,166901.0,43,LIVRE
2010-02-01,Residencial,0.0,0,LIVRE
2010-02-01,SHV,1440687,67,LIVRE
2010-03-01,CHV,20197032,66226631,CATIVO
2010-03-01,Comercial,5969775.0,4818674.0,CATIVO
2010-03-01,Industrial,6713914.0,542867.0,CATIVO
2010-03-01,Outros,4872743.82,4325013.0,CATIVO
2010-03-01,Residencial,9152747.0,56540077.0,CATIVO
2010-03-01,SHV,4611341.82,15552162,CATIVO
2010-03-01,CHV,6693566,1269,LIVRE
2010-03-01,Comercial,192654.0,241,LIVRE
2010-03-01,Industrial,8051965.0,987,LIVRE
2010-03-01,Outros,163083.0,41,LIVRE
2010-03-01,Residencial,0.0,0,LIVRE
2010-03-01,SHV,1572995,69,LIVRE
2010-04-01,CHV,20036780,66306118,CATIVO
2010-04-01,Comercial,5803401.0,4821281.0,CATIVO
2010-04-01,Industrial,6703263.0,541273.0,CATIVO
2010-04-01,Outros,4765472.491,4305251.0,CATIVO
2010-04-01,Residencial,9150250.0,56638313.0,CATIVO
2010-04-01,SHV,4645974.491,15611862,CATIVO
2010-04-01,CHV,6959025,1300,LIVRE
2010-04-01,Comercial,206246.0,251,LIVRE
2010-04-01,Industrial,8217823.0,1008,LIVRE
2010-04-01,Outros,179405.0,41,LIVRE
2010-04-01,Residencial,0.0,0,LIVRE
2010-04-01,SHV,1515961,77,LIVRE
2010-05-01,CHV,19089437,66473362,CATIVO
2010-05-01,Comercial,5448626.0,4830847.0,CATIVO
2010-05-01,Industrial,6619981.0,541445.0,CATIVO
2010-05-01,Outros,4734670.0,4305722.0,CATIVO
2010-05-01,Residencial,8708999.0,56795348.0,CATIVO
2010-05-01,SHV,4600839,15669625,CATIVO
2010-05-01,CHV,7072469,1348,LIVRE
2010-05-01,Comercial,209221.0,274,LIVRE
2010-05-01,Industrial,8405194.0,1033,LIVRE
2010-05-01,Outros,170287.0,41,LIVRE
2010-05-01,Residencial,0.0,0,LIVRE
2010-05-01,SHV,1584529,77,LIVRE
2010-06-01,CHV,18880647,66640531,CATIVO
2010-06-01,Comercial,5214110.0,4837685.0,CATIVO
2010-06-01,Industrial,6704290.0,543424.0,CATIVO
2010-06-01,Outros,4721013.0,4325368.0,CATIVO
2010-06-01,Residencial,8675796.0,56934054.0,CATIVO
2010-06-01,SHV,4611263,15729844,CATIVO
2010-06-01,CHV,7184848,1398,LIVRE
2010-06-01,Comercial,205951.0,289,LIVRE
2010-06-01,Industrial,8475272.0,1068,LIVRE
2010-06-01,Outros,173027.0,41,LIVRE
2010-06-01,Residencial,0.0,0,LIVRE
2010-06-01,SHV,1548998,79,LIVRE
2010-07-01,CHV,18484253,66861914,CATIVO
2010-07-01,Comercial,5021155.0,4849815.0,CATIVO
2010-07-01,Industrial,6631668.0,543750.0,CATIVO
2010-07-01,Outros,4703517.0,4341350.0,CATIVO
2010-07-01,Residencial,8447539.0,57126999.0,CATIVO
2010-07-01,SHV,4533399,15793567,CATIVO
2010-07-01,CHV,7325026,1440,LIVRE
2010-07-01,Comercial,202513.0,298,LIVRE
2010-07-01,Industrial,8671695.0,1101,LIVRE
2010-07-01,Outros,171262.0,41,LIVRE
2010-07-01,Residencial,0.0,0,LIVRE
2010-07-01,SHV,1609923,79,LIVRE
2010-08-01,CHV,19264961,67100529,CATIVO
2010-08-01,Comercial,5235680.0,4855855.0,CATIVO
2010-08-01,Industrial,6711969.0,545311.0,CATIVO
2010-08-01,Outros,4816106.229,4355673.0,CATIVO
2010-08-01,Residencial,8812297.0,57343690.0,CATIVO
2010-08-01,SHV,4569075.229,15846158,CATIVO
2010-08-01,CHV,7386702,1472,LIVRE
2010-08-01,Comercial,215552.0,309,LIVRE
2010-08-01,Industrial,8744416.0,1122,LIVRE
2010-08-01,Outros,177374.0,41,LIVRE
2010-08-01,Residencial,0.0,0,LIVRE
2010-08-01,SHV,1621725,81,LIVRE
2010-09-01,CHV,19607558.504,67276859,CATIVO
2010-09-01,Comercial,5441691.0,4868231.0,CATIVO
2010-09-01,Industrial,6677111.0,546958.0,CATIVO
2010-09-01,Outros,5036154.015,4364846.0,CATIVO
2010-09-01,Residencial,8903996.0,57496824.0,CATIVO
2010-09-01,SHV,4674354.511,15937433,CATIVO
2010-09-01,CHV,7398507,1520,LIVRE
2010-09-01,Comercial,216153.0,317,LIVRE
2010-09-01,Industrial,8728135.0,1161,LIVRE
2010-09-01,Outros,179031.0,42,LIVRE
2010-09-01,Residencial,0.0,0,LIVRE
2010-09-01,SHV,1592459,82,LIVRE
2010-10-01,CHV,19291173.461999997,67393297,CATIVO
2010-10-01,Comercial,5485843.0,4867754.0,CATIVO
2010-10-01,Industrial,6601775.0,546398.0,CATIVO
2010-10-01,Outros,4916915.989,4413809.0,CATIVO
2010-10-01,Residencial,8951048.0,57565336.0,CATIVO
2010-10-01,SHV,4819179.527,16011994,CATIVO
2010-10-01,CHV,7448810,1552,LIVRE
2010-10-01,Comercial,226863.0,328,LIVRE
2010-10-01,Industrial,8832316.0,1182,LIVRE
2010-10-01,Outros,174164.0,42,LIVRE
2010-10-01,Residencial,0.0,0,LIVRE
2010-10-01,SHV,1659875,87,LIVRE
2010-11-01,CHV,19227614.687,67782320,CATIVO
2010-11-01,Comercial,5597543.0,4890387.0,CATIVO
2010-11-01,Industrial,6549520.0,553561.0,CATIVO
2010-11-01,Outros,4785943.259,4438158.0,CATIVO
2010-11-01,Residencial,8962739.0,57900214.0,CATIVO
2010-11-01,SHV,4861497.572,16073774,CATIVO
2010-11-01,CHV,7451874,1591,LIVRE
2010-11-01,Comercial,235766.0,335,LIVRE
2010-11-01,Industrial,8767119.0,1213,LIVRE
2010-11-01,Outros,179351.0,43,LIVRE
2010-11-01,Residencial,0.0,0,LIVRE
2010-11-01,SHV,1604158,90,LIVRE
2010-12-01,CHV,20230332.689,67905461,CATIVO
2010-12-01,Comercial,6050027.0,4901563.0,CATIVO
2010-12-01,Industrial,6561406.0,552357.0,CATIVO
2010-12-01,Outros,4999353.401,4445462.0,CATIVO
2010-12-01,Residencial,9301844.0,58006079.0,CATIVO
2010-12-01,SHV,4867178.712,16124574,CATIVO
2010-12-01,CHV,7299796,1635,LIVRE
2010-12-01,Comercial,255446.0,357,LIVRE
2010-12-01,Industrial,8607408.0,1235,LIVRE
2010-12-01,Outros,180955.0,43,LIVRE
2010-12-01,Residencial,0.0,0,LIVRE
2010-12-01,SHV,1629506,91,LIVRE
2011-01-01,CHV,20256562,68118259,CATIVO
2011-01-01,Comercial,5973294.0,4918807.0,CATIVO
2011-01-01,Industrial,5820166.0,552843.0,CATIVO
2011-01-01,Outros,5144463.262,4462618.0,CATIVO
2011-01-01,Residencial,9810199.0,58183991.0,CATIVO
2011-01-01,SHV,4686660.262,16205686,CATIVO
2011-01-01,CHV,7412827,1702,LIVRE
2011-01-01,Comercial,276773.0,378,LIVRE
2011-01-01,Industrial,8647020.0,1263,LIVRE
2011-01-01,Outros,201829.0,61,LIVRE
2011-01-01,Residencial,0.0,0,LIVRE
2011-01-01,SHV,1642721,99,LIVRE
2011-02-01,CHV,20658533,68327606,CATIVO
2011-02-01,Comercial,6064302.0,4933030.0,CATIVO
2011-02-01,Industrial,6151944.0,553372.0,CATIVO
2011-02-01,Outros,5028363.658,4453062.0,CATIVO
2011-02-01,Residencial,9405182.0,58388142.0,CATIVO
2011-02-01,SHV,4359291.658,16264862,CATIVO
2011-02-01,CHV,7220463,1722,LIVRE
2011-02-01,Comercial,266652.0,385,LIVRE
2011-02-01,Industrial,8334756.0,1276,LIVRE
2011-02-01,Outros,193717.0,61,LIVRE
2011-02-01,Residencial,0.0,0,LIVRE
2011-02-01,SHV,1505088,102,LIVRE
2011-03-01,CHV,20672291,68485687,CATIVO
2011-03-01,Comercial,6109232.0,4963033.0,CATIVO
2011-03-01,Industrial,6407620.0,554506.0,CATIVO
2011-03-01,Outros,5088665.052,4468374.0,CATIVO
2011-03-01,Residencial,9507847.0,58499774.0,CATIVO
2011-03-01,SHV,4592237.052,16325140,CATIVO
2011-03-01,CHV,7415635,1746,LIVRE
2011-03-01,Comercial,264096.0,386,LIVRE
2011-03-01,Industrial,8780725.0,1297,LIVRE
2011-03-01,Outros,192505.0,63,LIVRE
